,task,entry,dev_performance,test_performance
206,tab_fact,std,0.043063256948660346,0.10037758829137314
207,,,,
208,tweet_eval-irony,tweet_eval-irony_16_100,0.5080645161290324,0.5260263638529341
209,tweet_eval-irony,tweet_eval-irony_16_13,0.6862745098039216,0.5558880416568632
210,tweet_eval-irony,tweet_eval-irony_16_21,0.716256157635468,0.2539868785569757
211,tweet_eval-irony,tweet_eval-irony_16_42,0.6235294117647059,0.5224497315506895
212,tweet_eval-irony,tweet_eval-irony_16_87,0.716256157635468,0.5178249013476286
213,tweet_eval-irony,mean,0.6500761505937191,0.4752351833930183
214,tweet_eval-irony,std,0.07866630986564752,0.11142579376845231
215,,,,
216,wiki_qa,wiki_qa_16_100,0.7810361681329424,0.4612589881149144
217,wiki_qa,wiki_qa_16_13,0.6190476190476191,0.3962873005268243
218,wiki_qa,wiki_qa_16_21,0.6945917285259808,0.4002312046835364
219,wiki_qa,wiki_qa_16_42,0.6113360323886641,0.513951686080248
220,wiki_qa,wiki_qa_16_87,0.6875,0.4019179117319188
221,wiki_qa,mean,0.6787023096190413,0.4347294182274884
222,wiki_qa,std,0.06148006018642911,0.04631307355745424
223,,,,
224,wiki_split,wiki_split_32_100,0.8827041057465871,0.8640655098537178
225,wiki_split,wiki_split_32_13,0.8816167521001712,0.875881152861064
226,wiki_split,wiki_split_32_21,0.8877859906711103,0.8559979525715258
227,wiki_split,wiki_split_32_42,0.8988948886544594,0.8775820991670775
228,wiki_split,wiki_split_32_87,0.8797517490104954,0.8790033220992002
229,wiki_split,mean,0.8861506972365646,0.870506007310517
230,wiki_split,std,0.006906095703239828,0.008979212482958902
231,,,,
232,yelp_polarity,yelp_polarity_16_100,1.0,0.9543240745017784
233,yelp_polarity,yelp_polarity_16_13,0.8745098039215686,0.9349999594875094
234,yelp_polarity,yelp_polarity_16_21,1.0,0.9481159851004302
235,yelp_polarity,yelp_polarity_16_42,0.9687194525904204,0.917217887925343
236,yelp_polarity,yelp_polarity_16_87,0.9687194525904204,0.9269563730226854
237,yelp_polarity,mean,0.962389741820482,0.9363228560075493
238,yelp_polarity,std,0.04611307190513124,0.013546974756076932
239,,,,
