,task,entry,dev_performance,test_performance
219,wiki_qa,wiki_qa_16_42,0.6389743589743591,0.4023332280154204
220,wiki_qa,wiki_qa_16_87,0.6000000000000001,0.3740904130327575
221,wiki_qa,mean,0.6402911804202127,0.37082404287920373
222,wiki_qa,std,0.08026877025291321,0.035506139780314014
223,,,,
224,wiki_split,wiki_split_32_100,0.8969888541659574,0.8840257032771275
225,wiki_split,wiki_split_32_13,0.8832457365611968,0.8906766408363095
226,wiki_split,wiki_split_32_21,0.9002557494536648,0.8775489930304841
227,wiki_split,wiki_split_32_42,0.9012964156250968,0.8880957410026642
228,wiki_split,wiki_split_32_87,0.8844025193326748,0.8916590550042074
229,wiki_split,mean,0.8932378550277182,0.8864012266301584
230,wiki_split,std,0.007825175063901558,0.005153648333127522
231,,,,
232,yelp_polarity,yelp_polarity_16_100,0.9687194525904204,0.3675821826493358
233,yelp_polarity,yelp_polarity_16_13,0.875,0.0451405545728999
234,yelp_polarity,yelp_polarity_16_21,1.0,0.1718568197288385
235,yelp_polarity,yelp_polarity_16_42,0.7490196078431373,0.677456936007323
236,yelp_polarity,mean,0.8981847651083894,0.31550912323959934
237,yelp_polarity,std,0.0976335773047882,0.23846014861526477
238,,,,
